text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @rihannaaday: Perfection

#rihanna #badgalriri #robyn #rihannanavy #badgalriri #navy #rihannavideos #rihannadance #rihannavocals #fentyb<U+2026>",FALSE,0,NA,2017/12/16 15:44,FALSE,NA,9.42058E+17,NA,Twitter for iPhone,628_alexadams,7,TRUE,FALSE,NA,NA
RT @tequilakween: The #CONSIDERATION Official Demo/ Alternate Version has just been Leaked! #SZA #Rihanna #Leak https://t.co/7Q1YiRQRKk,FALSE,0,NA,2017/12/16 15:44,FALSE,NA,9.42058E+17,NA,Twitter for iPhone,DatNavyLyfe,203,TRUE,FALSE,NA,NA
Rihanna de mi vida <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D> #Rihanna #Toyrulaycom https://t.co/x8Arta7onp,FALSE,0,NA,2017/12/16 15:43,FALSE,NA,9.42058E+17,NA,Instagram,toyrulaycom_,0,FALSE,FALSE,NA,NA
RT @tequilakween: The #CONSIDERATION Official Demo/ Alternate Version has just been Leaked! #SZA #Rihanna #Leak https://t.co/7Q1YiRQRKk,FALSE,0,NA,2017/12/16 15:43,FALSE,NA,9.42057E+17,NA,Twitter for iPhone,danielvandes,203,TRUE,FALSE,NA,NA
"RT @rihannaaday: Perfection

#rihanna #badgalriri #robyn #rihannanavy #badgalriri #navy #rihannavideos #rihannadance #rihannavocals #fentyb<U+2026>",FALSE,0,NA,2017/12/16 15:42,FALSE,NA,9.42057E+17,NA,Twitter for iPhone,Tylaskan,7,TRUE,FALSE,NA,NA
RT @tequilakween: The #CONSIDERATION Official Demo/ Alternate Version has just been Leaked! #SZA #Rihanna #Leak https://t.co/7Q1YiRQRKk,FALSE,0,NA,2017/12/16 15:38,FALSE,NA,9.42056E+17,NA,Twitter for Android,Tushar_Navy,203,TRUE,FALSE,NA,NA
Orrr like Finest Dreams .. Richard X x Kelis .. it'd be amazing #Rihanna #RichardX,FALSE,0,NA,2017/12/16 15:35,FALSE,NA,9.42056E+17,NA,Twitter for iPhone,000hmbreee,0,FALSE,FALSE,NA,NA
"RT @HYPELIFEmedia: #Rihanna and #Popcaan stir rumors on social media after cozy photo! Full story: https://t.co/eGA1EhNIy6 

#Dancehall #Ja<U+2026>",FALSE,0,NA,2017/12/16 15:35,FALSE,NA,9.42056E+17,NA,Twitter for iPhone,jamamerican21,33,TRUE,FALSE,NA,NA
"RT @rihannaaday: Perfection

#rihanna #badgalriri #robyn #rihannanavy #badgalriri #navy #rihannavideos #rihannadance #rihannavocals #fentyb<U+2026>",FALSE,0,NA,2017/12/16 15:34,FALSE,NA,9.42055E+17,NA,Twitter Web Client,RihannaMaldives,7,TRUE,FALSE,NA,NA
RT @RoyalFentyy: Rih wearing the glossy correction #fentybeauty #rihanna #badgalriri #queenrih https://t.co/In2OsRzYXa,FALSE,0,NA,2017/12/16 15:34,FALSE,NA,9.42055E+17,NA,Twitter Web Client,RihannaMaldives,3,TRUE,FALSE,NA,NA
"RT @MikeAdamOnAir: #SelenaGomez (""It Ain't Me""), #CamilaCabello (""Havana""), #Rihanna (""Wild Thoughts"") and #TaylorSwift (""IDWLF"" &amp; ""LWYMMD""<U+2026>",FALSE,0,NA,2017/12/16 15:32,FALSE,NA,9.42055E+17,NA,Twitter for Android,Anniinhaa77,143,TRUE,FALSE,NA,NA
"lyrics justin bieber, I don't mean this in a stuck-up way, but I needed an attitude song., https://t.co/i8WLa3QBhK<U+2026> https://t.co/2r0QCs1TSi",FALSE,0,NA,2017/12/16 15:31,TRUE,NA,9.42055E+17,NA,twittbot.net,MP3SongMusic,0,FALSE,FALSE,NA,NA
RT @tequilakween: The #CONSIDERATION Official Demo/ Alternate Version has just been Leaked! #SZA #Rihanna #Leak https://t.co/7Q1YiRQRKk,FALSE,0,NA,2017/12/16 15:24,FALSE,NA,9.42053E+17,NA,Twitter for iPhone,Chaarliez,203,TRUE,FALSE,NA,NA
#GucciGang #GucciMane #LilPump #2Chainz #RichTheKid #KendrickLamar #TravisScott #YFN #PnBRock #LilYachty<U+2026> https://t.co/MDjAoO7UFm,FALSE,0,NA,2017/12/16 15:23,TRUE,NA,9.42053E+17,NA,Twitter Web Client,djnestar,0,FALSE,FALSE,NA,NA
RT @tequilakween: The #CONSIDERATION Official Demo/ Alternate Version has just been Leaked! #SZA #Rihanna #Leak https://t.co/7Q1YiRQRKk,FALSE,0,NA,2017/12/16 15:05,FALSE,NA,9.42048E+17,NA,Twitter for Android,Unapoloexplicit,203,TRUE,FALSE,NA,NA
"@rihanna @fentybeauty @Sephora @HarveyNichols .@rihanna Dear Rihanna, nature has made you a gift but, OMG, you look<U+2026> https://t.co/jctkjwDYYF",FALSE,0,rihanna,2017/12/16 15:01,TRUE,9.40953E+17,9.42047E+17,79293791,Twitter Web Client,LeontineCab,0,FALSE,FALSE,NA,NA
"all of justin bieber song, We have the best government that money can buy., https://t.co/iYdZ978tBj #1d #rihanna #bieber #adele #song",FALSE,0,NA,2017/12/16 15:00,FALSE,NA,9.42047E+17,NA,twittbot.net,MP3SongMusic,0,FALSE,FALSE,NA,NA
RT @RoyalFentyy: Rih wearing the glossy correction #fentybeauty #rihanna #badgalriri #queenrih https://t.co/In2OsRzYXa,FALSE,0,NA,2017/12/16 14:59,FALSE,NA,9.42047E+17,NA,Twitter for Android,A_L_Train,3,TRUE,FALSE,NA,NA
RT @tequilakween: The #CONSIDERATION Official Demo/ Alternate Version has just been Leaked! #SZA #Rihanna #Leak https://t.co/7Q1YiRQRKk,FALSE,0,NA,2017/12/16 14:56,FALSE,NA,9.42046E+17,NA,Twitter for Android,minzytwt,203,TRUE,FALSE,NA,NA
"RT @MikeAdamOnAir: #SelenaGomez (""It Ain't Me""), #CamilaCabello (""Havana""), #Rihanna (""Wild Thoughts"") and #TaylorSwift (""IDWLF"" &amp; ""LWYMMD""<U+2026>",FALSE,0,NA,2017/12/16 14:53,FALSE,NA,9.42045E+17,NA,Twitter Lite,dennis09121995,143,TRUE,FALSE,NA,NA
"RT @MARIAHINBR: And if it were true ... 
The Squad That You Respect!!

#MariahCarey #Rihanna #JanetJackson #Beyonc<U+00E9> https://t.co/QZ9YVkMKYk",FALSE,0,NA,2017/12/16 14:53,FALSE,NA,9.42045E+17,NA,Twitter Web Client,ApplePasta,12,TRUE,FALSE,NA,NA
"#FakeItTilYouMakeIt <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>

#Shakira - Can't Remember to Forget You ft. #Rihanna https://t.co/IsGN6yrOgR",FALSE,0,NA,2017/12/16 14:50,FALSE,NA,9.42044E+17,NA,Twitter for iPhone,gerimclean,0,FALSE,FALSE,NA,NA
"Rihanna en couple avec Hassan Jameel, que sait-on vraiment de ... - melty.fr https://t.co/WcGGzGLyQd #people #star #Rihanna",FALSE,0,NA,2017/12/16 14:47,FALSE,NA,9.42044E+17,NA,IFTTT,actu24_People,0,FALSE,FALSE,NA,NA
"RT @V_Paragano: Working on a remix of ""What's My Name"" by @rihanna and @Drake:
#newmusic #remix #drake #rihanna https://t.co/BxGCc8cmZF",FALSE,0,NA,2017/12/16 14:45,FALSE,NA,9.42043E+17,NA,Twitter for Android,tshicilela,1,TRUE,FALSE,NA,NA
"<U+201C>I don<U+2019>t do things for the response or the controversy. I just live my life.<U+201D><U+00A0>
#rihanna <ed><U+00A0><U+00BD><ed><U+00B8><U+0081><U+270C> https://t.co/11mqxNgliZ",FALSE,0,NA,2017/12/16 14:41,FALSE,NA,9.42042E+17,NA,Twitter for Android,PHANENIJONH,0,FALSE,FALSE,NA,NA
RT @tequilakween: The #CONSIDERATION Official Demo/ Alternate Version has just been Leaked! #SZA #Rihanna #Leak https://t.co/7Q1YiRQRKk,FALSE,0,NA,2017/12/16 14:31,FALSE,NA,9.42039E+17,NA,Twitter for Android,love_rir,203,TRUE,FALSE,NA,NA
"justin bieber single, Golf isn't just my business, it's my hobby., https://t.co/iYdZ978tBj #1d #rihanna #bieber #adele #song",FALSE,0,NA,2017/12/16 14:31,FALSE,NA,9.42039E+17,NA,twittbot.net,MP3SongMusic,0,FALSE,FALSE,NA,NA
RT @tequilakween: The #CONSIDERATION Official Demo/ Alternate Version has just been Leaked! #SZA #Rihanna #Leak https://t.co/7Q1YiRQRKk,FALSE,0,NA,2017/12/16 14:29,FALSE,NA,9.42039E+17,NA,Twitter for Android,alexamusante,203,TRUE,FALSE,NA,NA
"RT @RadioEssex: ""Life's too short to be sitin' round miserable."" - Rihanna #QuoteOfTheDay #Essex #Radio #Rihanna https://t.co/5JLBtV2ZT1",FALSE,0,NA,2017/12/16 14:27,FALSE,NA,9.42039E+17,NA,Twitter Web Client,ChalkwellNews,8,TRUE,FALSE,NA,NA
RT @rihanna_nude_hd: #rihanna #rihannanude https://t.co/3uIIpAwHFR,FALSE,0,NA,2017/12/16 14:27,FALSE,NA,9.42038E+17,NA,Twitter for Android,YuriyTsentovsky,10,TRUE,FALSE,NA,NA
RT @rihanna_nude_hd: #rihannaleaked #Rihanna #RihannaNavy #nude #leaked https://t.co/LBArMGzVZD,FALSE,0,NA,2017/12/16 14:26,FALSE,NA,9.42038E+17,NA,Twitter for Android,YuriyTsentovsky,22,TRUE,FALSE,NA,NA
RT @tequilakween: The #CONSIDERATION Official Demo/ Alternate Version has just been Leaked! #SZA #Rihanna #Leak https://t.co/7Q1YiRQRKk,FALSE,0,NA,2017/12/16 14:22,FALSE,NA,9.42037E+17,NA,Twitter for iPhone,oceannebln,203,TRUE,FALSE,NA,NA
RT @kamoonkune: I just love the way Rihanna gained weight<ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>#Rihanna #riri https://t.co/MT40UySRFB,FALSE,0,NA,2017/12/16 14:18,FALSE,NA,9.42036E+17,NA,Twitter for iPhone,matusofuckinlit,17,TRUE,FALSE,NA,NA
"#Rihanna protagoniza tutorial donde aprender<U+00E1>s a maquillar tus labios como diva! #Makeup
https://t.co/WHQLDNKM0K https://t.co/P4Pjym7GM0",FALSE,1,NA,2017/12/16 14:16,FALSE,NA,9.42036E+17,NA,Crowdfire - Go Big,Dalehispano,1,FALSE,FALSE,NA,NA
RT @tequilakween: The #CONSIDERATION Official Demo/ Alternate Version has just been Leaked! #SZA #Rihanna #Leak https://t.co/7Q1YiRQRKk,FALSE,0,NA,2017/12/16 14:14,FALSE,NA,9.42035E+17,NA,Twitter Web Client,simonmiguel3,203,TRUE,FALSE,NA,NA
"RT @MikeAdamOnAir: #SelenaGomez (""It Ain't Me""), #CamilaCabello (""Havana""), #Rihanna (""Wild Thoughts"") and #TaylorSwift (""IDWLF"" &amp; ""LWYMMD""<U+2026>",FALSE,0,NA,2017/12/16 14:14,FALSE,NA,9.42035E+17,NA,Twitter for Android,mariamusic94,143,TRUE,FALSE,NA,NA
RT @tequilakween: The #CONSIDERATION Official Demo/ Alternate Version has just been Leaked! #SZA #Rihanna #Leak https://t.co/7Q1YiRQRKk,FALSE,0,NA,2017/12/16 14:12,FALSE,NA,9.42035E+17,NA,Twitter for Android,princesscocoa24,203,TRUE,FALSE,NA,NA
"Must be love on the brain that's got me feeling this way <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> #NowPlaying #Rihanna
https://t.co/yu6u4n5UVo",FALSE,0,NA,2017/12/16 14:08,FALSE,NA,9.42034E+17,NA,Twitter for Android,arthurguim,0,FALSE,FALSE,NA,NA
RT @GabrielSernaArt: Dibujo a l<U+00E1>piz en proceso de @Rihanna #Rihanna #drawing #art #dibujo Un abrazo a todos! http://t.co/2qczvsWDI8,FALSE,0,NA,2017/12/16 14:06,FALSE,NA,9.42033E+17,NA,Twitter for Android,SaraAlsina,61,TRUE,FALSE,NA,NA
#Twitter @Pink #justinbieber #KatyPerry #TaylorSwift #KimKardashian #JustinTimberlake #LadyGaga #BarackObama<U+2026> https://t.co/9O3oLTMSQs,FALSE,0,NA,2017/12/16 14:01,TRUE,NA,9.42032E+17,NA,Twitter Web Client,The_Tofu_Ninja,0,FALSE,FALSE,NA,NA
"is justin bieber a girl, He who has done his best for his own time has lived for all times., http://goo.g #1d #rihanna #bieber #adele #song",FALSE,0,NA,2017/12/16 14:01,FALSE,NA,9.42032E+17,NA,twittbot.net,MP3SongMusic,0,FALSE,FALSE,NA,NA
"RT @MikeAdamOnAir: #SelenaGomez (""It Ain't Me""), #CamilaCabello (""Havana""), #Rihanna (""Wild Thoughts"") and #TaylorSwift (""IDWLF"" &amp; ""LWYMMD""<U+2026>",FALSE,0,NA,2017/12/16 13:57,FALSE,NA,9.42031E+17,NA,Twitter for Android,sghelpbr,143,TRUE,FALSE,NA,NA
Rih wearing the glossy correction #fentybeauty #rihanna #badgalriri #queenrih https://t.co/In2OsRzYXa,FALSE,16,NA,2017/12/16 13:55,FALSE,NA,9.42031E+17,NA,Twitter for iPhone,RoyalFentyy,3,FALSE,FALSE,NA,NA
RT @tequilakween: The #CONSIDERATION Official Demo/ Alternate Version has just been Leaked! #SZA #Rihanna #Leak https://t.co/7Q1YiRQRKk,FALSE,0,NA,2017/12/16 13:45,FALSE,NA,9.42028E+17,NA,Twitter Lite,rauanneyde,203,TRUE,FALSE,NA,NA
"RT @MikeAdamOnAir: #SelenaGomez (""It Ain't Me""), #CamilaCabello (""Havana""), #Rihanna (""Wild Thoughts"") and #TaylorSwift (""IDWLF"" &amp; ""LWYMMD""<U+2026>",FALSE,0,NA,2017/12/16 13:40,FALSE,NA,9.42027E+17,NA,Twitter for iPhone,JessiJ_Q,143,TRUE,FALSE,NA,NA
RT @DancePartyExp: #bestof2017 - our Dance Party Teachers really are the best! They're danced with the biggest stars like #Beyonce #Rihanna<U+2026>,FALSE,0,NA,2017/12/16 13:39,FALSE,NA,9.42026E+17,NA,xvlog application,xvlOG,1,TRUE,FALSE,NA,NA
RT @femmedinfluence: Chris Brown raconte pour la premi<U+00E8>re fois la nuit o<U+00F9> il a frapp<U+00E9> #Rihanna... https://t.co/HnUvElpE3u,FALSE,0,NA,2017/12/16 13:32,FALSE,NA,9.42025E+17,NA,Twitter for iPhone,lydiabenczedi__,10734,TRUE,FALSE,NA,NA
"find justin bieber songs, Excellence is the best deterrent to racism or sexism., https://t.co/iYdZ978tBj #1d #rihanna #bieber #adele #song",FALSE,0,NA,2017/12/16 13:31,FALSE,NA,9.42024E+17,NA,twittbot.net,MP3SongMusic,0,FALSE,FALSE,NA,NA
#bestof2017 - our Dance Party Teachers really are the best! They're danced with the biggest stars like #Beyonce<U+2026> https://t.co/MRNO4AXt9B,FALSE,1,NA,2017/12/16 13:30,TRUE,NA,9.42024E+17,NA,Hootsuite,DancePartyExp,1,FALSE,FALSE,NA,NA
Etats-Unis : Debordo bave devant Rihanna - https://t.co/ruC3aipbv7 https://t.co/qApMdiwVGT #people #star #Rihanna,FALSE,0,NA,2017/12/16 13:27,FALSE,NA,9.42023E+17,NA,IFTTT,actu24_People,0,FALSE,FALSE,NA,NA
"#EDM #house #Electro #futurehouse #Rihanna desperado
listen: https://t.co/u2PX3N6pMx",FALSE,0,NA,2017/12/16 13:26,FALSE,NA,9.42023E+17,NA,Share.Radionomy.com,PinealTunes,0,FALSE,FALSE,NA,NA
RT @tequilakween: The #CONSIDERATION Official Demo/ Alternate Version has just been Leaked! #SZA #Rihanna #Leak https://t.co/7Q1YiRQRKk,FALSE,0,NA,2017/12/16 13:23,FALSE,NA,9.42022E+17,NA,Twitter for Android,joaoolvi,203,TRUE,FALSE,NA,NA
RT @tequilakween: The #CONSIDERATION Official Demo/ Alternate Version has just been Leaked! #SZA #Rihanna #Leak https://t.co/7Q1YiRQRKk,FALSE,0,NA,2017/12/16 13:22,FALSE,NA,9.42022E+17,NA,Twitter for Android,UNAPIRIGUETE,203,TRUE,FALSE,NA,NA
RT @tequilakween: The #CONSIDERATION Official Demo/ Alternate Version has just been Leaked! #SZA #Rihanna #Leak https://t.co/7Q1YiRQRKk,FALSE,0,NA,2017/12/16 13:22,FALSE,NA,9.42022E+17,NA,Twitter for Android,Mokhtar_KDR,203,TRUE,FALSE,NA,NA
RT @tequilakween: The #CONSIDERATION Official Demo/ Alternate Version has just been Leaked! #SZA #Rihanna #Leak https://t.co/7Q1YiRQRKk,FALSE,0,NA,2017/12/16 13:21,FALSE,NA,9.42022E+17,NA,Twitter for Android,felix_otero3,203,TRUE,FALSE,NA,NA
RT @GabrielSernaArt: Les comparto un avance de mi dibujo de @rihanna #Rihanna #drawing espero que les guste! http://t.co/gJrW81f2nV,FALSE,0,NA,2017/12/16 13:12,FALSE,NA,9.42019E+17,NA,Twitter for iPad,lapaketonga,138,TRUE,FALSE,NA,NA
"RT @MikeAdamOnAir: #SelenaGomez (""It Ain't Me""), #CamilaCabello (""Havana""), #Rihanna (""Wild Thoughts"") and #TaylorSwift (""IDWLF"" &amp; ""LWYMMD""<U+2026>",FALSE,0,NA,2017/12/16 13:12,FALSE,NA,9.42019E+17,NA,Twitter for Android,camssi98,143,TRUE,FALSE,NA,NA
#nowplaying #djkhaled #rihanna #brysontiller ~ DJ Khaled feat. Rihanna &amp; Bryson Tiller | Wild Thoughts ||| #bbradio #rockt #berlin,FALSE,0,NA,2017/12/16 13:11,FALSE,NA,9.42019E+17,NA,BB RADIO Music App,_BB_RADIO_MUSIC,0,FALSE,FALSE,13.1199934,52.381905
"RT @kEn0319dance: POSE - Rihanna
choreography by junjunjapan 
#pose #enjoy #rihanna #feeling #dance #music https://t.co/ei5sBsnsFI",FALSE,0,NA,2017/12/16 13:07,FALSE,NA,9.42018E+17,NA,Twitter for Android,ST0898257,1,TRUE,FALSE,NA,NA
RT @GabrielSernaArt: Les comparto un avance de mi dibujo de @rihanna #Rihanna #drawing espero que les guste! http://t.co/gJrW81f2nV,FALSE,0,NA,2017/12/16 13:07,FALSE,NA,9.42018E+17,NA,Twitter Lite,roxyrolon,138,TRUE,FALSE,NA,NA
RT @GabrielSernaArt: Les comparto un avance de mi dibujo de @rihanna #Rihanna #drawing espero que les guste! http://t.co/gJrW81f2nV,FALSE,0,NA,2017/12/16 13:07,FALSE,NA,9.42018E+17,NA,Twitter for iPhone,Sandinin,138,TRUE,FALSE,NA,NA
"I saw the life inside your eyes
[G<U+00F6>zlerinin i<U+00E7>inde hayat<U+0131> g<U+00F6>rd<U+00FC>m]
#Rihanna #Diamond",FALSE,0,NA,2017/12/16 13:03,FALSE,NA,9.42017E+17,NA,Twitter for Android,YarenSedef24,0,FALSE,FALSE,NA,NA
RT @tequilakween: The #CONSIDERATION Official Demo/ Alternate Version has just been Leaked! #SZA #Rihanna #Leak https://t.co/7Q1YiRQRKk,FALSE,0,NA,2017/12/16 13:02,FALSE,NA,9.42017E+17,NA,Twitter Web Client,123456asdfghj2,203,TRUE,FALSE,NA,NA
"justin bieber eenie meenie lyrics, Write it on your heart that every day is the best day in the year., ht #1d #rihanna #bieber #adele #song",FALSE,0,NA,2017/12/16 13:01,FALSE,NA,9.42017E+17,NA,twittbot.net,MP3SongMusic,0,FALSE,FALSE,NA,NA
"good morning <ed><U+00A0><U+00BD><ed><U+00B8><U+009C> #rihanna 
Comment your first emoji is your reaction <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> @ New York, New York https://t.co/m5iYTq8I9l",FALSE,0,NA,2017/12/16 13:01,FALSE,NA,9.42017E+17,NA,Instagram,DanG4L,0,FALSE,FALSE,-74.0064,40.7142
"RT @MikeAdamOnAir: #SelenaGomez (""It Ain't Me""), #CamilaCabello (""Havana""), #Rihanna (""Wild Thoughts"") and #TaylorSwift (""IDWLF"" &amp; ""LWYMMD""<U+2026>",FALSE,0,NA,2017/12/16 12:58,FALSE,NA,9.42016E+17,NA,Twitter for Android,Idaaa_XoXo,143,TRUE,FALSE,NA,NA
RT @tequilakween: The #CONSIDERATION Official Demo/ Alternate Version has just been Leaked! #SZA #Rihanna #Leak https://t.co/7Q1YiRQRKk,FALSE,0,NA,2017/12/16 12:56,FALSE,NA,9.42016E+17,NA,Twitter for Android,LMonsterNavy,203,TRUE,FALSE,NA,NA
RT @tequilakween: The #CONSIDERATION Official Demo/ Alternate Version has just been Leaked! #SZA #Rihanna #Leak https://t.co/7Q1YiRQRKk,FALSE,0,NA,2017/12/16 12:56,FALSE,NA,9.42016E+17,NA,Twitter for iPhone,PlNKMINZYS,203,TRUE,FALSE,NA,NA
#NowPlaying Rihanna - Don't Stop the Music #Pop #Rock #Oldies #Radio #Rihanna On https://t.co/IlQgo5Y2CU,FALSE,1,NA,2017/12/16 12:52,FALSE,NA,9.42015E+17,NA,Share.Radionomy.com,PopAndRockMusic,0,FALSE,FALSE,NA,NA
RT @tequilakween: The #CONSIDERATION Official Demo/ Alternate Version has just been Leaked! #SZA #Rihanna #Leak https://t.co/7Q1YiRQRKk,FALSE,0,NA,2017/12/16 12:42,FALSE,NA,9.42012E+17,NA,Twitter for Android,adel_rajput,203,TRUE,FALSE,NA,NA
"RT @MikeAdamOnAir: #SelenaGomez (""It Ain't Me""), #CamilaCabello (""Havana""), #Rihanna (""Wild Thoughts"") and #TaylorSwift (""IDWLF"" &amp; ""LWYMMD""<U+2026>",FALSE,0,NA,2017/12/16 12:39,FALSE,NA,9.42011E+17,NA,Twitter for iPhone,ponytailselmila,143,TRUE,FALSE,NA,NA
lol... #WildThoughts de #Rihanna bloqu<U+00E9> sur Youtube <U+00E0> Dubai... j'avoue je comprends lol,FALSE,0,NA,2017/12/16 12:39,FALSE,NA,9.42011E+17,NA,Twitter Web Client,sadibsow,0,FALSE,FALSE,NA,NA
"justin baiber song, The only real failure in life is not to be true to the best one knows., https://t.co/uTHlTdiB2f<U+2026> https://t.co/AlO6qet0AW",FALSE,0,NA,2017/12/16 12:31,TRUE,NA,9.42009E+17,NA,twittbot.net,MP3SongMusic,0,FALSE,FALSE,NA,NA
"RT @MikeAdamOnAir: #SelenaGomez (""It Ain't Me""), #CamilaCabello (""Havana""), #Rihanna (""Wild Thoughts"") and #TaylorSwift (""IDWLF"" &amp; ""LWYMMD""<U+2026>",FALSE,0,NA,2017/12/16 12:28,FALSE,NA,9.42008E+17,NA,Twitter for Android,gomeztobutera,143,TRUE,FALSE,NA,NA
"RT @MikeAdamOnAir: #SelenaGomez (""It Ain't Me""), #CamilaCabello (""Havana""), #Rihanna (""Wild Thoughts"") and #TaylorSwift (""IDWLF"" &amp; ""LWYMMD""<U+2026>",FALSE,0,NA,2017/12/16 12:24,FALSE,NA,9.42008E+17,NA,Twitter for Android,vioIethoran,143,TRUE,FALSE,NA,NA
RT @tequilakween: The #CONSIDERATION Official Demo/ Alternate Version has just been Leaked! #SZA #Rihanna #Leak https://t.co/7Q1YiRQRKk,FALSE,0,NA,2017/12/16 12:18,FALSE,NA,9.42006E+17,NA,Twitter for iPhone,charlschulz,203,TRUE,FALSE,NA,NA
"RT @MikeAdamOnAir: #SelenaGomez (""It Ain't Me""), #CamilaCabello (""Havana""), #Rihanna (""Wild Thoughts"") and #TaylorSwift (""IDWLF"" &amp; ""LWYMMD""<U+2026>",FALSE,0,NA,2017/12/16 12:12,FALSE,NA,9.42004E+17,NA,Twitter for Android,LilianaFreites5,143,TRUE,FALSE,NA,NA
One of my still favorite albums #Rihanna #clubdays #memories https://t.co/shaEJunZ74,FALSE,0,NA,2017/12/16 12:10,FALSE,NA,9.42004E+17,NA,Twitter for Android,Therealtranny88,0,FALSE,FALSE,NA,NA
This song right here put me in a reminisce mode from the TTT era. #Rihanna #NetNeutrality https://t.co/BpqSjR0Evh,FALSE,0,NA,2017/12/16 12:10,FALSE,NA,9.42004E+17,NA,Twitter for Android,maevenbackup,0,FALSE,FALSE,NA,NA
"Tiens, #Rihanna au Ch<U+00E2>teau de #Chambord pour l'anniv' de #Jupiter ou pas? Question... https://t.co/KxIkSOPthY",FALSE,0,NA,2017/12/16 12:09,FALSE,NA,9.42004E+17,NA,Twitter for Android,bembelly,0,FALSE,FALSE,NA,NA
RT @tequilakween: The #CONSIDERATION Official Demo/ Alternate Version has just been Leaked! #SZA #Rihanna #Leak https://t.co/7Q1YiRQRKk,FALSE,0,NA,2017/12/16 12:02,FALSE,NA,9.42002E+17,NA,Twitter for Android,OKKJOE,203,TRUE,FALSE,NA,NA
"justin bieber omaha mall, A woman's two cents worth is worth two cents in the music business., http://goo #1d #rihanna #bieber #adele #song",FALSE,0,NA,2017/12/16 12:01,FALSE,NA,9.42002E+17,NA,twittbot.net,MP3SongMusic,0,FALSE,FALSE,NA,NA
"RT @MARIAHINBR: And if it were true ... 
The Squad That You Respect!!

#MariahCarey #Rihanna #JanetJackson #Beyonc<U+00E9> https://t.co/QZ9YVkMKYk",FALSE,0,NA,2017/12/16 12:00,FALSE,NA,9.42002E+17,NA,Twitter for Android,MariahCChile,12,TRUE,FALSE,NA,NA
RT @tequilakween: The #CONSIDERATION Official Demo/ Alternate Version has just been Leaked! #SZA #Rihanna #Leak https://t.co/7Q1YiRQRKk,FALSE,0,NA,2017/12/16 11:56,FALSE,NA,9.42E+17,NA,Twitter for Android,stacey7690,203,TRUE,FALSE,NA,NA
Serving #rihanna #goodgirlgonebad #midnight #adventures https://t.co/su8B18rUzv,FALSE,0,NA,2017/12/16 11:54,FALSE,NA,9.42E+17,NA,Twitter for Android,Therealtranny88,0,FALSE,FALSE,NA,NA
RT @tequilakween: The #CONSIDERATION Official Demo/ Alternate Version has just been Leaked! #SZA #Rihanna #Leak https://t.co/7Q1YiRQRKk,FALSE,0,NA,2017/12/16 11:54,FALSE,NA,9.42E+17,NA,Twitter for Android,kassyiovezyou,203,TRUE,FALSE,NA,NA
RT @tequilakween: The #CONSIDERATION Official Demo/ Alternate Version has just been Leaked! #SZA #Rihanna #Leak https://t.co/7Q1YiRQRKk,FALSE,0,NA,2017/12/16 11:52,FALSE,NA,9.42E+17,NA,Twitter for Android,cdss31,203,TRUE,FALSE,NA,NA
RT @tequilakween: The #CONSIDERATION Official Demo/ Alternate Version has just been Leaked! #SZA #Rihanna #Leak https://t.co/7Q1YiRQRKk,FALSE,0,NA,2017/12/16 11:52,FALSE,NA,9.41999E+17,NA,Twitter Web Client,higherobz,203,TRUE,FALSE,NA,NA
RT @anti460scam: Pick a struggle from 90s and 00s fads that look 50+ #PlainJaneREMIX #NowPlaying #netneutrality #Rihanna #NAVY #saturdaymor<U+2026>,FALSE,0,NA,2017/12/16 11:48,FALSE,NA,9.41998E+17,NA,Twitter for Android,anti460scam,1,TRUE,FALSE,NA,NA
Pick a struggle from 90s and 00s fads that look 50+ #PlainJaneREMIX #NowPlaying #netneutrality #Rihanna #NAVY<U+2026> https://t.co/F0v7zMd2Qi,FALSE,1,NA,2017/12/16 11:47,TRUE,NA,9.41998E+17,NA,Twitter for Android,anti460scam,1,FALSE,FALSE,NA,NA
RT @tequilakween: The #CONSIDERATION Official Demo/ Alternate Version has just been Leaked! #SZA #Rihanna #Leak https://t.co/7Q1YiRQRKk,FALSE,0,NA,2017/12/16 11:47,FALSE,NA,9.41998E+17,NA,Twitter for Android,ericarrf,203,TRUE,FALSE,NA,NA
RT @tequilakween: The #CONSIDERATION Official Demo/ Alternate Version has just been Leaked! #SZA #Rihanna #Leak https://t.co/7Q1YiRQRKk,FALSE,0,NA,2017/12/16 11:37,FALSE,NA,9.41996E+17,NA,Twitter for iPhone,MarcosBlanco_,203,TRUE,FALSE,NA,NA
"Perfection

#rihanna #badgalriri #robyn #rihannanavy #badgalriri #navy #rihannavideos #rihannadance #rihannavocals<U+2026> https://t.co/051CZxjLjf",FALSE,23,NA,2017/12/16 11:35,TRUE,NA,9.41995E+17,NA,Twitter for Android,rihannaaday,7,FALSE,FALSE,NA,NA
